index,id,nickname,title,finishYn,ageGrade,restYn,dateCreated,isNew,averageScore,artist,latest_upload,last_chapter,img_url,intro,genres,categories
0,1531,shootingstar,별똥별이 떨어지는 그 곳에서 기다려,N,0,N,20180824145756,1,9.96311886149529,만물상/만물상,20180901000000,2.0,http://t1.daumcdn.net/webtoon/op/2ff712b2024026f143687a46cc757c533174da71,실종되는 별똥별들의 행방을 쫓는 마녀와 고양이의 이야기,판타지,동화/마녀/동물/성장드라마/스토리
1,1530,i_run,나는 달린다,N,0,N,20180824141929,1,9.95812941816204,이은재/이은재,20180902000000,2.0,http://t1.daumcdn.net/webtoon/op/c3253c40fad2bb6729735d5caaeb1d27b801794c,"육상부 유망주 채준수, 달리고 싶지만 달릴 수 없다. 푸른 하늘 끝까지 달리고 싶은 준수의 성장 드라마",드라마,질병/가난/학교생활/스포츠/스토리
2,1444,vacantly,우두커니,N,0,Y,20180322143808,0,9.95804624100444,심우도/심우도,20180731000100,19.0,http://t1.daumcdn.net/webtoon/op/22a74c4f0490c8883cb1b253ae271ef38df0851a,"어느 날, 아버지에게 치매가 왔다.",드라마,가족/부부/아버지/노인/스토리
3,1532,nightperfume,밤의 향,N,19,N,20180824151222,1,9.95319849482596,보리/보리,20180902000000,2.0,http://t1.daumcdn.net/webtoon/op/a2b104a6c2bdfdcaf9c2bfcbcd0e77b28b91f6ed,,,
4,1346,hellobree,헬로 브리,N,0,N,20170209172504,0,9.95025234318673,기기/기기,20180902000100,63.0,http://t1.daumcdn.net/cartoon/589C270E0613690002,어느 날 이루어진 이상한 만남. 그러나 별 탈 없이 굴러가는 단순한 사람들,드라마,뱀파이어/술/고양이/힐링/스토리
5,1313,LikeButterfly,나빌레라,Y,0,N,20160722145906,0,9.9499111725227,지민/Hun,20170110000200,26.0,http://t1.daumcdn.net/webtoon/op/7e928b34b6881ceb8dd8ec1015fc27bf43e7cf1e,"나이 일흔에 도전을 시작했다. 스물셋, 방황이 시작됐다.",드라마,꿈/발레/도전/희망/스토리
6,1338,ItaewonClass,이태원 클라쓰,Y,0,N,20161226164309,0,9.94986402315993,광진/광진,20180703000000,83.0,http://t1.daumcdn.net/cartoon/59226D8606616F0002,"각자의 가치관이 어우러지는 이 곳, '이태원'. 이 거리를 살아가는 그들의 이야기",드라마,청춘/술/성장드라마/연애/스토리
7,1299,pocha,쌍갑포차,N,0,N,20160530134616,0,9.94983958538993,배혜수/배혜수,20180829000100,96.0,http://t1.daumcdn.net/webtoon/op/a5224500a171c17afec076fadd6778b9da9cd168,"<2017 대한민국 만화대상> 우수상 수상. 늦은 밤, 낯선 곳에 나타난 의문의 포장마차. 그 곳에서 일어나는 이야기들",판타지,음식/꿈/술/갑질/스토리
8,1421,rooftopbread,옥탑빵,N,0,N,20180206105011,0,9.94868301544051,bodam/bodam,20180829000100,30.0,http://t1.daumcdn.net/webtoon/op/0977e22c244562fdd80d43452e52128533497309,회사를 그만두고 차린 옥탑방 빵집에서 일어나는 빵냄새 고소한 우리들의 이야기,드라마,힐링/30대/빵/직장인/에피소드
9,1415,findjuly,어쩌다 발견한 7월,A,0,Y,20180117221809,0,9.94865819739908,무류/무류,20180628000000,24.0,http://t1.daumcdn.net/webtoon/op/0cec6619c01b9245944f5f7a7aade90d20f0eb07,할 수 있는 게 이것 밖에 없었어. 단지 너를 만나러 가는 것.,판타지,첫사랑/기억/연애/학교생활/스토리
10,1395,Matchless,아비무쌍,N,0,N,20171023165309,0,9.94768830041242,이현석/노경찬,20180828000100,44.0,http://t1.daumcdn.net/webtoon/op/6d9218f2cde432dc5fff8d5e1ffe6cf20b6f89d9,하늘의 뜻을 아니 아비는 무쌍이다. '레드스톰' 노경찬 작가의 신작,판타지,무장/성장드라마/아빠/영웅/스토리
11,1467,guricomeback,구리의 구리구리 컴백,N,0,N,20180509110855,0,9.94492617764237,구리/구리,20180830000100,17.0,http://t1.daumcdn.net/webtoon/op/f4677e5c55d3d16d09e1f983035e29a2f32062dd,"논픽션 좌충우돌, 돌아온 구리의 구리구리한 개그 일상툰",코믹,생활툰/공감/병맛/엽기/에피소드
12,1386,KimTeachers,우리학교 김선생님,N,0,N,20170915155423,0,9.94453175556994,복슬/복슬,20180829000100,44.0,http://t1.daumcdn.net/webtoon/op/0ca4805183bfae5b8441f155136325099f6cbb5d,초보 교사 수지와 완벽한 교사 선우. 너무 다른 두 명의 김 선생님 이야기.,드라마,선생님/성장드라마/연애/학교생활/스토리
13,1466,dawnwings,새벽날개,N,0,N,20180503171033,0,9.94066919627458,박흥용/박흥용,20180829000100,17.0,http://t1.daumcdn.net/webtoon/op/e54339607658cb192bce4d07cf482d9692033647,"오토바이에 앉아 먹고, 오토바이에 기대어 사랑하고, 오토바이 타며 생각하고.",드라마,성장드라마/로드무비/삶/여행/스토리
14,1314,BeforeWarm,발자국이 녹기 전에,N,0,N,20160816100744,0,9.93865185559202,서결/서결,20180901000100,94.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/57B3BF250217DA0001,"가상의 조선, 세상에 의한 아픔을 가진 사람들의 사랑 이야기",드라마,연애/왕자/조선시대/기생/스토리
15,1460,homeofelder,노인의 집,N,0,N,20180424120948,0,9.93650230578219,김종욱/이림,20180829000100,19.0,http://t1.daumcdn.net/webtoon/op/db4a8113772f6aa55d6049999f52078b50bd0816,매우 규칙적이고 성실하게 삶을 허비하는 노인의 집에 한 아이가 들어왔다.,드라마,노인/청소년/가족/성장드라마/스토리
16,1400,originalscene,오리지널 씬,Y,0,N,20171114140905,0,9.93640140620006,강형규/강형규,20180207000000,11.0,http://t1.daumcdn.net/webtoon/op/c057a40175c11d64df74e260684c834114df7874,"OCN X 강형규, 전격 콜라보레이션! OCN의 캐릭터들이 웹툰으로 부활했다.",액션,영웅/능력/히어로/초능력/스토리
17,1271,doggaebi,도깨비훈장,Y,0,Y,20160222141711,0,9.93605739238927,박혜림/박혜림,20180513000000,95.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56CA994C0217850001,"낯선 섬, 제주도에서 만난 도깨비들이 자꾸만 나를 쫓아온다.",드라마,도깨비/귀신/가족/설화/스토리
18,1407,nodesires,작약만가 : 불환곡,N,0,N,20171213142535,0,9.93576683644595,인토르노/인토르노,20180831000000,33.0,http://t1.daumcdn.net/webtoon/op/dd62fef1540ee814184f2fb507904f3e9fd8b8b3,"비단위에 내 죽음이 몰아치는구나. 아, 희라! 돌아오지 못할 자여, 반벽의 노래로다.",판타지,욕망/궁/역사/왕자/스토리
19,40,perfect,퍼펙트 게임,Y,0,N,20070903083015,0,9.9349063315153,장이/장이,20170928000000,228.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56B167F50651800001,"치열한 직장인의 삶과 야구인으로서의 삶, 대한민국 최초의 사회인 야구만화 <퍼펙트 게임>",스포츠,야구/감동/직장생활/스토리
20,1533,hellomyandroid,헬로 마이 안드로이드,N,0,N,20180827170355,1,9.9346016646849,고선영/고선영,20180828000000,1.0,http://t1.daumcdn.net/webtoon/op/b2929cc109dbfa0bc88ac72ceb595d5ccc7a3444,내 아들이라고 주장하는 소년이 나타났다. 갑자기 시작되는 좌충우돌 SF 로맨스,판타지,타임슬립/성장드라마/연애/첫사랑/스토리
21,1225,destiny_line,실,Y,0,N,20150708135416,0,9.9337751053299,보리/보리,20151011000100,14.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/559CACC8017AB30001,"'다시 돌아가는 거야, 당신에게로!'",순정,인연/조선시대/전생/짝사랑/스토리
22,1358,SecondHome,두번째 집,Y,0,N,20170414112432,0,9.93374422187981,우현/우현,20180226000000,42.0,http://t1.daumcdn.net/cartoon/58F0326B023E740001,우리 집은 이런 집이 될 수 없다,드라마,가족/설레임/짝사랑/이웃/스토리
23,1356,Garang,가랑가랑,Y,0,N,20170406172705,0,9.93315322269394,이이영/이이영,20180316000000,49.0,http://t1.daumcdn.net/cartoon/58E5FB15025D5F0001,우리에게 선택은 언제나 어려운 일이었다.,드라마,첫사랑/친구/학교생활/학원/스토리
24,1355,bridge,브릿지,Y,0,N,20170324161446,0,9.93255342007879,강풀/강풀,20180101000000,46.0,http://t1.daumcdn.net/cartoon/58D4C67F0509370001,강풀 액션만화 두번째 시즌 '브릿지'. 한국형 히어로들의 이야기는 아직 끝나지 않았다!,드라마,초능력/능력자/히어로/영웅/스토리
25,1440,makeupartist,매분구,Y,0,N,20180320170837,0,9.9321608040201,도약/요신,20180323102902,3.0,http://t1.daumcdn.net/webtoon/op/b4527691cdec346be52c01d4dd52b31a076c09f9,조선판 출장 메이크업 아티스트 매분구가 당대 최고의 기생으로부터 받은 부탁은?,드라마,조선시대/꽃미남/삼각관계/메이크업/스토리
26,1344,operation,인천상륙작전,Y,0,N,20170201163351,0,9.93066339735731,윤태호/윤태호,20170223000200,7.0,http://t1.daumcdn.net/cartoon/589BCE330221E50001,해방에서 한국전쟁까지. 격동기를 살아간 사람들의 이야기,드라마,현대사/정치/전쟁/가난/스토리
27,1410,herosvariable,영웅의 변수,N,0,N,20171227152451,0,9.92976329064804,정종수/정종수,20180830000100,36.0,http://t1.daumcdn.net/webtoon/op/e2a65561cc4c381a9477b4546d2feb7efdb6cd16,슈퍼히어로를 동경하던 시골청년. 꿈을 이루다!,드라마,히어로/악당/초능력/격투/스토리
28,1405,princessbari,바리공주,N,0,Y,20171207120135,0,9.92849794238683,김나임/김나임,20180713000000,33.0,http://t1.daumcdn.net/webtoon/op/319d46d4def73f115b6a432eba8635332dd25dc7,무당이 되기 위한 소녀와 아내를 찾아 떠도는 남자의 조선시대 귀신 이야기,드라마,신화/귀신/전설/퇴마/스토리
29,1468,loveway,우리가 사랑하는 방법,N,0,N,20180511143256,0,9.9281914893617,기비/기비,20180829000100,16.0,http://t1.daumcdn.net/webtoon/op/6c17c1f78082dc33633ea84fdd7fbc85352ff5c9,그녀의 마음을 얻기 위해 아이돌 덕질에 뛰어들다!,순정,짝사랑/아이돌/연애/연예인/스토리
30,1339,jinx,징크스의 연인,N,0,Y,20161226174725,0,9.92776203966006,구슬/한지혜,20180717000000,60.0,http://t1.daumcdn.net/cartoon/58636B410355EE0001,재벌가가 숨겨둔 행운의 여신이 가난하고 재수 옴 붙은 내게로 왔다.,드라마,재벌/희망/가난/돈/스토리
31,1361,Frenemy,프레너미,N,0,N,20170426133444,0,9.92603830836336,돌석/돌석,20180830000100,65.0,http://t1.daumcdn.net/webtoon/op/222e0dae0946cd127db76bec6b689d374b5a478e,"거만한 천재 소년과 심약한 은둔 고수와의 만남, 재능과 노력만으론 최고가 될 수 없다!",스포츠,테니스/성장드라마/감동/친구/스토리
32,1459,shell,껍데기,N,0,N,20180420105247,0,9.92497370573799,김탐미/김탐미,20180902000100,20.0,http://t1.daumcdn.net/webtoon/op/ba04c0b2c7758b50dc23c3340ca2645362628058,"예뻐지고 싶은 태희와 성형외과 의사 도하, 그들은 껍데기만으로 행복해질 수 있을까?",드라마,성형수술/복수/욕망/외모/스토리
33,1502,runningwoman,달리는 여자,N,0,N,20180704151641,1,9.9244094488189,지은광/지은광,20180901000100,8.0,http://t1.daumcdn.net/webtoon/op/d91aa6ca3fd3d5aeeb3057741610358cf8d5a1f6,"대학교 막학년에 찾아온 첫사랑, 복학생 달리의 대학교 로맨스!",드라마,첫사랑/대학생/동물/연애/스토리
34,1445,unkownreaders,익명의 독서중독자들,N,0,N,20180328144918,0,9.92401215805471,유희/이창현,20180830000100,23.0,http://t1.daumcdn.net/webtoon/op/1f8b5f31664007f61853182e6067f23b71e47931,"""들고 읽어라!""",코믹,독서/동호회/교육/책/스토리
35,1315,DoctorBrain,Dr.브레인,Y,0,N,20160817162001,0,9.92307692307692,홍작가/홍작가,20170409000100,35.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/57B40FDF012F360001,천재적인 뇌과학자가 죽은 사람의 뇌에 접속하며 겪게되는 사건들,미스터리,추리/빙의/과학기술/기억/스토리
36,1340,GoldenWaltz,골든왈츠,Y,0,N,20170106120018,0,9.92215316549036,세라/세라,20180811000000,73.0,http://t1.daumcdn.net/cartoon/58F5CCE6021C820001,홍주와 해성이의 사랑하고 성장하는 아이스댄싱의 기적,드라마,성장드라마/아이스댄싱/연애/스포츠/스토리
37,1257,selfgrow,혼자를 기르는 법,Y,0,N,20151203171504,0,9.92193780410408,김정연/김정연,20160108000100,6.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/565FF9A70379700001,스스로를 돌보기도 힘든 내가 과연 잘 할 수 있을까?,일상,혼자/비판적/가난/반려동물/스토리
38,1519,futuretoyou,미래의 너에게,N,0,N,20180731175104,1,9.92159143787808,정은/제경,20180828000100,4.0,http://t1.daumcdn.net/webtoon/op/a1d1540479cf700168bcc3a9c180ee9338979e36,나도 모르는 미래의 남자친구를 미리 보게 된다면..? 미래를 보는 소녀의 학원 로맨스,판타지,연애/미래/고등학생/사랑/스토리
39,1378,CatQueen,고양이 마마님,N,0,N,20170803112821,0,9.92116917626218,마루/마루,20180903000000,45.0,http://t1.daumcdn.net/webtoon/op/a2f86ed531940714434e3f32eac9153f1d772191,지금의 당신에게 소중한 시간은 언제인가요? 300년만에 다시 시작된 인연과 악연의 굴레.,판타지,전생/고양이/연애/학원/스토리
40,1293,cubee,금빛도깨비 쿠비,Y,0,N,20160510172025,0,9.9208658008658,김성주/김성주,20180121000000,67.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/573ECC1B014A450001,"사라진 엄마를 찾아 떠난 소녀가 만난 놀라운 세계, 그리고 어디서도 보지 못한 도깨비들의 비밀은?",판타지,모험/동화/가족/성장드라마/스토리
41,1442,pathetic,연민의 굴레,Y,0,N,20180321112905,0,9.92079207920792,재활용/재활용,20180328112200,10.0,http://t1.daumcdn.net/webtoon/op/e968e7b396ca572e3b17de3919558a07a3d7e6da,꿈 없고 무기력한 일상에 끼어든 친구들과 함께하는 스펙타클 학원라이프,학원,고등학생/성장드라마/방황/우정/스토리
42,1223,LiveorNot,살아말아,Y,0,N,20150706134814,0,9.92070629524018,고은/고은,20160928000100,52.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/559A08310514F20002,"사랑 없는 결혼 생활에 지친 노부부, 다시 그 때로 돌아간다면?",판타지,연애/학교생활/첫사랑/가족/스토리
43,1377,Onmyoji,음양사,Y,0,N,20170712211849,0,9.92035398230088,박형준/Hun,20170831000000,8.0,http://t1.daumcdn.net/cartoon/5966132E023CC10004,"고려의 소년 병사 ‘설봉’ 과 기억을 잃은 음양사 ‘세이메이’의 무인도 조우, 위험에 빠진 마을을 구하라",판타지,귀신/동양/퇴마/신화/스토리
44,1304,girlsinsun,소녀신선,N,0,N,20160620145056,0,9.91991539956557,효미/효미,20180828000100,89.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/576789E30474DE0001,"재수생 하버들, 신선이 되어 성질 드러운 이무기 '꽝철이'와 만나다",액션,설화/퇴마/소녀/스토리
45,1479,numberN,N번째 연애,N,0,N,20180529181007,0,9.91939546599496,율로/율로,20180829000100,14.0,http://t1.daumcdn.net/webtoon/op/7626f69ae03b0962dc1c50f81126ed0cf6c85932,몇번의 연애를 거쳐야 인연이 나타날까? 청춘 끝자락에서 진정한 사랑을 찾아가는 이야기,드라마,연애/미남미녀/사랑/청춘/스토리
46,1278,SaveLawrence,로렌스를 구해줘,Y,0,N,20160323113854,0,9.91883963494133,강형규/강형규,20170626000100,59.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56F201540531D00001,재벌들이 향락을 즐기는 연회장. 우리는 그 곳에서 일한다.,드라마,재벌/갑질/연예인/욕망/스토리
47,1354,BurningEffect,버닝 이펙트,N,0,N,20170309135921,0,9.9187675070028,박태현/박태현,20180902000100,78.0,http://t1.daumcdn.net/cartoon/58C0F2770322240001,'죄를 짓는 자는 죽는다.' 법을 집행하는 자와 세상을 뒤엎으려는 자들의 치열한 싸움,액션,갱스터/범죄/악당/영웅/스토리
48,1281,esquisse,에스키스,N,0,N,20160406154125,0,9.91853135833596,정썸머/정썸머,20180830000100,102.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5704AF34027F7C0001,"여자가 싫은 미대생 '정시인', 그에게도 사랑이 찾아올까?",드라마,첫사랑/학교생활/청춘/대학생/스토리
49,1448,WebtoonTest,2018 다음웹툰 능력고사,Y,0,N,20180329162608,0,9.91805034815212,DAUM WEBTOON/DAUM WEBTOON,20180403000000,5.0,http://t1.daumcdn.net/webtoon/op/844d9725f212aefa75453790fed804d72b0d0585,"1등에게 10만 캐시를 지급합니다. 시험기간 : 4/1, 정답 및 장학생 발표 : 4/3",학원,능력자/만화과/설레임/수능/에피소드
50,1195,motherdaughter,아 지갑놓고나왔다,Y,0,N,20150324141007,0,9.9179548156956,미역의효능/미역의효능,20170607000100,91.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554713050205090002,"<2017 오늘의 우리만화> 수상작. 엄마와 딸, 죽음 이후 두 사람이 살아가는 이야기",드라마,영혼/감동/죽음/가족/스토리
51,1454,friendcontract,계약우정,N,0,N,20180410114006,0,9.91758708581139,권라드/권라드,20180828000100,20.0,http://t1.daumcdn.net/webtoon/op/a0c34e6dfc9b5ba5f9785a9de9d2559bfd43ace0,두 고등학생의 '나'로 살아남기,학원,고등학생/우정/학교생활/폭력/스토리
52,1470,blade2,블레이드2 : THE RETURN OF EVIL,Y,0,N,20180511164309,0,9.91699092088197,임리나/임리나,20180705000000,8.0,http://t1.daumcdn.net/webtoon/op/06ca67410ac1161206acceaa414629ed4c6c46f5,세상을 검게 물들이는 악마에 맞서 엘리시움으로 떠나는 영웅들의 일대기,판타지,게임/악마/영웅/격투/스토리
53,1497,weekendseabream,주말 도미 시식회,N,0,N,20180702163116,1,9.91597736177623,이용우/이용우,20180901000100,9.0,http://t1.daumcdn.net/webtoon/op/15c4fc4d80eb6d75d2fbbce715e960fab93e7438,소소한 삶을 지키기 위한 그들의 전쟁,드라마,격투/경찰/복수/조폭/스토리
54,1380,AuthorKill,웹툰작가 살인사건,Y,0,N,20170810155144,0,9.91539332201471,DAUM WEBTOON/C,20170825000829,5.0,http://t1.daumcdn.net/webtoon/op/63913c358264d25d37d16c548ae791db2a8cd81a,"웹툰 작가가 죽었다. 용의자는 셋, 과연 그를 죽인 진짜 범인은 누구일까?",탐정,살인사건/만화가/추리/형사/스토리
55,1322,MEMORIST,메모리스트,Y,0,N,20161012165604,0,9.91504424778761,재후/재후,20180120000000,64.0,http://t1.daumcdn.net/cartoon/57FDEB1D0211E30001,기억을 읽는 초능력 형사 '동백'. 미스터리한 연쇄 살인사건을 맞닥뜨리다!,미스터리,기억/살인사건/형사/초능력/스토리
56,1349,AnOutcast,개밥도토리,Y,0,N,20170213155900,0,9.91453151299794,망기/호형,20180724000000,76.0,http://t1.daumcdn.net/cartoon/58A189020221130003,갑자기 개가 된 조영수. 개인 듯 개 아닌 개 같은 그의 이야기.,드라마,강아지/연애/성장드라마/감성/스토리
57,1262,weeklyboys,주간소년열애사,N,0,N,20151223174815,0,9.91345814199929,박시인/박시인,20180831000000,103.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/567A5F6702645B0003,"한 집에 사는 고등학생 5명의 '열애치정 드라마', 매주 금요일에 찾아갑니다.",드라마,연애/소년/첫사랑/소녀/스토리
58,1457,guriguri,구리의 구리구리,Y,0,N,20180417171210,0,9.91273996509599,구리/구리,20180508111051,6.0,http://t1.daumcdn.net/webtoon/op/497f964753e9d63fad701a2a38f40e09164ecce0,논픽션 좌충우돌 구리의 구리구리한 일상툰,코믹,생활툰/병맛/엽기/공감/에피소드
59,1121,hongdo,홍도,N,0,N,20140821173245,1,9.91238437821172,s_owl/s_owl,20180901000000,123.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B837026DD10001,동양 판타지. Daum 온라인 만화공모대전 우수상 수상작,판타지,신화/동양/귀신/퇴마/옴니버스
60,1414,Necromancer,네크로맨서,Y,0,N,20180116134114,0,9.91171749598716,홍작가/홍작가,20180119100623,10.0,http://t1.daumcdn.net/webtoon/op/957d4aebe6f6599776b53484603d8f26fcc5dcf1,범죄와 빈곤이 가득한 백스트릿에서 되살아난 에릭. 그의 복수와 구원의 사투가 시작된다,판타지,복수/격투/기억상실/추격전/스토리
61,1287,paeony,작약만가 : 서리꽃,Y,0,N,20160428184204,0,9.91126521369941,인토르노/인토르노,20161105000100,27.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5721DAB7022BA00001,"후궁이라는 미명 하에 칼을 두른 여인들, 탐욕과 공포 아래 나는 이 황궁에서 살아남을 수 있을까? 만화공모대전3 최우수 수상작",판타지,욕망/역사/궁/왕자/스토리
62,1525,AmazingRumor,경이로운 소문,N,0,N,20180814134003,1,9.91090047393365,장이/장이,20180830000100,3.0,http://t1.daumcdn.net/webtoon/op/f33b48e034b451d210f240a2b11c138b93f23354,영원불멸의 삶을 위해 지구로 내려온 사후세계 악한 영혼들. 그들을 잡는 카운터들의 이야기.,판타지,가족/사후세계/성장드라마/우정/스토리
63,1306,GirlWalkingWaves,파도를 걷는 소녀,A,0,N,20160701115718,0,9.91062471500228,고아라/한나우,20161129000100,22.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/577612650277880001,"큰 파도를 기다리는 청춘들. 서핑이 그들에게 선물한 삶, 치유 그리고 사랑 이야기",순정,바다/청춘/연애/힐링/스토리
64,1367,PoetrySun,태양의 시,N,0,N,20170524155850,0,9.90995106035889,목인/목인,20180902000100,61.0,http://t1.daumcdn.net/webtoon/op/be85ca5fa54741f26fd449f12f38ce55f0462a19,그토록 찬란했던 태양빛도 영원할 순 없었다. 그리고 남은 건…,판타지,신화/퇴마/귀신/전설/스토리
65,1432,firstmoon,초월(初月),Y,0,N,20180228144453,0,9.90986717267552,이현세/이상훈,20180329000000,5.0,http://t1.daumcdn.net/webtoon/op/bc5234e55a8b2a25951bff54f0365d24d6e42c01,일제에 대항했던 백초월 스님의 이야기를 '거장' 이현세 작가의 그림으로 만나세요!,드라마,역사/영혼/위기/일제강점기/스토리
66,1496,youwithme,너도 나랑,N,0,N,20180702161506,1,9.90937924784776,석영/석영,20180831000000,9.0,http://t1.daumcdn.net/webtoon/op/79352164f37bfd123759e8c170fe4b11bb5750bb,고민투성이인 나에게 가장 큰 고민이 피자 VS 치킨?! ,순정,썸/사랑/연애/음식/스토리
67,1122,socialclub,부암동 복수자 소셜클럽,Y,0,N,20140825101145,0,9.90919881305638,사자토끼/사자토끼,20171123000000,111.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/555D6B280417480001,평범한 세 여자의 특별한 복수. Daum 온라인 만화공모대전 장려상 수상,드라마,가족/복수/엄마/비밀/스토리
68,1366,Hand,빛나는 손을,N,0,N,20170511145541,0,9.90764937206647,강은영/강은영,20180901000100,50.0,http://t1.daumcdn.net/cartoon/5913FC7E0408810001,혼자에서 우리가 되기 위해 세상으로 뛰쳐 나온 한 소녀의 이야기,판타지,초능력/순수/학교생활/연애/스토리
69,1518,animalhero,애니멀 히어로-닥터 슈바이처,Y,0,N,20180730160439,0,9.90666666666667,유쏘/백준,20180828114014,5.0,http://t1.daumcdn.net/webtoon/op/d1776151dc67c4cba16dd8c94f8c3b61f398f4a9,"수의사계의 이단아 슈바이처, 동물들의 고통 받은 현장을 직접 찾아다니며 그들을 치료 해주는데...",드라마,동물/범죄/서바이벌/영웅/스토리
70,998,wellgrow,곱게 자란 자식,Y,0,N,20130820123638,0,9.90626660671218,이무기/이무기,20180705000100,124.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55493F960547450001,평범한 시골 소녀 이야기. .소녀만 평범한 그런 잔인한 이야기,드라마,역사/일본군/일제강점기/위안부/스토리
71,1450,favorite,취향저격 그녀,N,0,N,20180330162725,0,9.90613581957919,로즈옹/로즈옹,20180902000100,23.0,http://t1.daumcdn.net/webtoon/op/ea318101ff21208750a203ca6aa26a45f79061c5,그의 심장을 저격하기 위해 뭉친 둘의 비밀스런 동거 라이프!,드라마,사랑/대학생/동거/성장드라마/스토리
72,1133,kindergarten,유치원의 하루,N,0,N,20140915100221,0,9.90551520374246,가바나/가바나,20180903000100,165.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B65A0657C60002,귀여운 아이들의 유치원 일상,코믹,유치원/선생님/아이들/병맛/스토리
73,1275,LovelyBokhee,사랑스러운 복희씨,Y,0,N,20160316113326,0,9.90453210239194,김인정/김인정,20171207000000,79.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56E8C5B00644640002,언젠가는 이 사랑이 이루어질까요? 조금은 서투른 그들의 짝사랑 탈출기,드라마,짝사랑/고등학생/소녀/스토리
74,1286,seaweed,매생이가 나타났다,Y,0,N,20160428182735,0,9.90350690754516,오청/오청,20180130000000,74.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5721D75302380C0002,연애만 빼고 다 잘하는 여대생 도형에게 들이닥친 초록색 그것(?)과의 파란만장 하숙 생활. 만화공모대전3 우수상 수상작,코믹,꽃미남/미남미녀/왕자/짝사랑/에피소드
75,1417,politics,여의주,N,0,N,20180125170131,0,9.90294573643411,김한석/운,20180901000100,32.0,http://t1.daumcdn.net/webtoon/op/987cccbf5b23d5a52262af60c272f33e2cb80ea6,취업 포기! 정치 도전! 당신의 정치는 무엇입니까??,드라마,정치/도전/사회초년생/성장드라마/스토리
76,1494,sasaeng,사생,N,0,N,20180628162437,0,9.90235153447589,도달/엄세윤,20180903000100,10.0,http://t1.daumcdn.net/webtoon/op/3c57ce5e681a4dc928e9f59eb09afa5e53857cb0,"매일 사생팬들에게 시달리던 가수 ‘더키’, 어느 날 돌이킬 수 없는 사건에 휘말린다.",스릴러,아이돌/범죄/살인사건/욕망/스토리
77,1272,kisskorea,키스앤코리아,Y,0,N,20160222175919,0,9.90168175937904,김나임/김나임,20170309000100,52.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56CACD810264C90001,"1919년, 영국인 화가 '엘리자베스 키스'. 미지의 나라 조선을 여행하다.",드라마,일제강점기/여행/조선시대/수묵화/스토리
78,1341,Tirare,티라레,N,0,N,20170112114301,0,9.90115761353517,홍성수/홍성수,20180831000000,72.0,http://t1.daumcdn.net/cartoon/5876EC9804310A0001,재벌 3세 상속녀 '도도혜'. 어느 날 갑자기 찾아온 '기이한 고통'으로 그녀의 인생은 뒤틀린다!,드라마,기억/히어로/곰/구원/스토리
79,1342,KingAndEmperor,왕 그리고 황제,N,0,N,20170126145944,0,9.90027932960894,정이리이리/정이리이리,20180828000100,76.0,http://t1.daumcdn.net/cartoon/58898FC6024EF30001,"영혼이 바뀐 고종과 태종, 그들은 조선을 바꿀 수 있을까?",드라마,역사/왕/영혼/조선시대/스토리
80,1427,DockgoRewind,독고 리와인드,Y,0,N,20180212105518,0,9.89847715736041,백승훈/Meen,20180214094649,5.0,http://t1.daumcdn.net/webtoon/op/0a5b0429a722d563181bf98dd3aeb76191e9b716,"강혁, 표태진, 김종일 3인방의 과거 에피소드. 끈끈한 우정과 뜨거운 싸움의 시작",학원,격투/고등학생/일진/스토리
81,1439,kkirikkiri,끼리끼리,N,0,N,20180315100352,0,9.89581246243238,이주현/이주현,20180831000000,25.0,http://t1.daumcdn.net/webtoon/op/8fb4cb2fe7c755e9f81b41c9c1bac35084435727,아직 어리고 세상은 몰라도 우리끼리 재밌으면 된 것 아닌가요? 끼리끼리 렛츠기릿!,학원,고등학생/공감/병맛/친구/에피소드
